eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
197102220001,1971,2,22,,0,,217,"United States",1,"North America",California,"Los Angeles",34.05349,-118.245319,1,0,,"2/22/1970:  A realty office in Los Angeles, California, United States was bombed by the Chicano Liberation Front.  Apparently the office was mistakenly thought to be owned by a critic of militant Chicanos.  There were no casualties.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,"Office of an anti-militant Chicano","Realty Office",217,"United States",,,,,,,,,,,,,,,,,"Chicano Liberation Front",,,,,,"To intimidate critics of the Chicano Liberation Front.",0,,,0,-99,-99,1,5,"Note left at scene",,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Bomb,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",,,0,,,,,,,0,,,,,,,,,"The realty office that was bombed was apparently mistaken for an office that was owned by a critic of the Chicano Liberation Front.  On the outside of the wall of the office, ""Chicano Liberation Front"" was written with shoe polish.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,"Hewitt Project",0,0,0,0,
197102260001,1971,2,26,,0,,603,"United Kingdom",8,"Western Europe","Northern Ireland",Belfast,54.597269,-5.930109,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,"Police Security Forces/Officers","Royal Ulster Constabulary","Cecil Patterson, 45 and Robert Buckley, 30, Protestants",233,"Northern Ireland",,,,,,,,,,,,,,,,,"Irish Republican Army (IRA)",,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,Firearm,2,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,0,0,1,1,
197102260002,1971,2,26,,0,,217,"United States",1,"North America",Hawaii,Honolulu,21.3,-157.818968,1,0,,"2/26/1971: Unknown perpetrators set fire to the R.O.T.C. building at the University of Hawaii, in Honolulu, United States.  There were no casualties but the building sustained $70,000 in damages.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,4,Military,28,"Military Recruiting Station/Academy",R.O.T.C.,"R.O.T.C. Building, University of Hawaii",217,"United States",,,,,,,,,,,,,,,,,"Student Radicals",,,,,,"To protest the R.O.T.C. program",0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Arson,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",70000,"Wooden building destroyed",0,,,,,,,0,,,,,,,,,"A week later, another building on the University of Hawaii campus was set on fire, however, authorities did not believe that this incident was carried out by the same perpetrators (197103050001).","Lester A. Sobel, ""Political Terrorism,"" Facts on File, Inc., 1975.","""Security Boosted At University After 2 Fires,"" Hartford Courant, March 7, 1971.","""Blaze Destroys R.O.T.C. Buildings,"" Modesto Bee, February 25, 1971.","Hewitt Project",-9,-9,0,-9,
197102270001,1971,2,27,,0,,217,"United States",1,"North America",California,Berkeley,37.869885,-122.270539,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,"Building with stores",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197102270002,1971,2,27,"February 25-28, 1971",0,,217,"United States",1,"North America","Puerto Rico","Rio Piedras",18.399712,-66.049987,1,0,,"2/27/1971: Unknown perpetrators placed a bomb in a Selective Service office in Rio Piedras, Puerto Rico.  It is unknown if the bomb detonated.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,"Government (General)",21,"Government Building/Facility/Office","Selective Service","Selective Service office, Rio Piedras",217,"United States",,,,,,,,,,,,,,,,,"Puerto Rican Nationalists",,,,,,"To protest the draft and United States presence in Puerto Rico",0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Bomb,0,0,0,0,0,0,-9,4,Unknown,,,0,,,,,,,0,,,,,,,,,"Authorities suspected that the perpetrators of this incident might have participated in campus riots at the University of Puerto Rico two weeks later.","Martin Arnold, ""San Juan Rioting and Bomb Studied,"" New York Times, March 16, 1971.","""Toward People's War for Independence and Socialism in Puerto Rico: In Defense of Armed Struggle,"" Documents and Communiqués from the Revolutionary Public Independence Movement and the Armed Clandestine Movement, January 1987.",,"Hewitt Project",0,0,0,0,
197103000001,1971,3,0,,0,,160,Philippines,5,"Southeast Asia",Pampanga,Angeles,15.153002,120.591942,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,,"Night Club",160,Philippines,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197103000002,1971,3,0,,0,,160,Philippines,5,"Southeast Asia",Unknown,Tarlas,,,5,0,,,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,27,"Military Barracks/Base/Headquarters/Checkpost",,"Navy Communications Antenna",217,"United States",,,,,,,,,,,,,,,,,"New People's Army (NPA)",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197103010001,1971,3,1,,0,,222,Venezuela,3,"South America",Caracas,Caracas,10.502961,-66.917253,1,0,,,1,1,1,0,,,0,1,0,6,"Hostage Taking (Kidnapping)",,,,,1,Business,,,"Father owned chain of dept. stores","Leon Jacobo Taurel, age 13, son",222,Venezuela,,,,,,,,,,,,,,,,,"Armed Forces of National Liberation- Venezuela (FALN)",FALN-R,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,,,,Venezuela,1,80000,,80000,,,2,"Hostage(s) released by perpetrators",1,,,,,PGIS,0,0,0,0,
197103010002,1971,3,1,,0,,217,"United States",1,"North America",California,Vernon,34.004995,-118.230244,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank,217,"United States",,,,,,,,,,,,,,,,,"Chicano Liberation Front",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197103010003,1971,3,1,,0,,217,"United States",1,"North America","District of Columbia",Washington,38.89037,-77.031959,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",21,"Government Building/Facility/Office",,"Capitol Building",217,"United States",,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197103010004,1971,3,1,,0,,217,"United States",1,"North America","New York","New York City",40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,"Educational Institution",49,"School/University/Educational Building",,"New School for Social Research",217,"United States",,,,,,,,,,,,,,,,,"Puerto Rican Resistance Movement",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
197103020001,1971,3,2,,0,,217,"United States",1,"North America","New York","New York City",40.712784,-74.005941,1,0,,,1,1,1,-9,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,7,"Government (Diplomatic)",47,"International Organization (peacekeeper, aid agency, compound)",,"Iraqi mission to U.N.",95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
197103030001,1971,3,3,,0,,217,"United States",1,"North America",California,"Santa Barbara",34.419255,-119.698869,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,"University of California, Santa Barbara","University of California Electrical Transformer",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197103030002,1971,3,3,,0,,217,"United States",1,"North America",California,Berkeley,37.869885,-122.270539,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,"Bank of America","Bank of America",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197103040001,1971,3,4,,1,1971/03/09,209,Turkey,10,"Middle East & North Africa",Ankara,Ankara,39.918392,32.865597,1,0,,,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,6,"Hostage Taking (Kidnapping)",,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",USAF,"James Sixton, USAF Airmen *",217,"United States",,,,,,,,,,,,,,,,,"Turkish People's Liberation Army",,,,,,,0,,,0,5,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,4,4,0,5,,Turkey,1,0,,,,,2,"Hostage(s) released by perpetrators",4,,,,,PGIS,0,1,1,1,
197103050001,1971,3,5,,0,,217,"United States",1,"North America",Hawaii,Honolulu,21.3,-157.818968,1,0,,"3/5/1971: Unknown perpetrators set a travel industry management school building on fire at the University of Hawaii in Honolulu, United States.  There were no casualties but the building sustained an estimated $7,500 in damages.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,8,"Educational Institution",49,"School/University/Educational Building","University of Hawaii, Honolulu","Travel industry management school building, University of Hawaii",217,"United States",,,,,,,,,,,,,,,,,"Student Radicals",,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,"Gasoline or Alcohol",,,,,,,,,,,,,"Fire caused by gasoline splashed around the building",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",7500,"Two offices scorched and the building sustained water damage",0,,,,,,,0,,,,,,,,,"A week earlier, the R.O.T.C. building at the University of Hawaii campus was destroyed by fire, however, authorities did not believe that this incident was carried out by the same perpetrators (197102260002).  A broken bottleneck with a wick and matchbook were discovered at the scene.","Lester A. Sobel, ""Political Terrorism,"" Facts on File, Inc., 1975.","""Security Boosted At University After 2 Fires,"" Hartford Courant, March 7, 1971.",,"Hewitt Project",-9,-9,0,-9,
197103060001,1971,3,6,,0,,217,"United States",1,"North America",Texas,Texarkana,33.42558,-94.048254,1,0,"The incident occurred at New Town Church.","3/6/1971: In a series of related events, unknown perpetrators firebombed the predominantly Black Mount Orange Baptist Church in Texarkana, Texas, United States.  There were no casualties but the Church was completely destroyed.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,15,"Religious Figures/Institutions",86,"Place of Worship","Black Baptist Church","Mount Orange Baptist Church",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"Two different motives suspected.  Either Black radicals punishing the Churches for not allowing expelled Black students to temporarily use their facilities for classes or White racists trying to intimidate the African American community of Texarkana Texas.",0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,"Molotov Cocktail/Petrol Bomb",,,,,,,,,,,,,Firebomb,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",200000,"The church was destroyed.",0,,,,,,,0,,,,,,,,,"Part of a multiple attack with 197103060002, 197103070001, and 197103070002. This incident took place during heightened racial tensions in Texarkana Texas after a large fight between Black and White students.  Leaders of the Black community were unsure whether the attack was carried out by White Racists or Black radicals.  Many Blacks were disappointed that the Churches did not open up their facilities for the 126 Black students expelled as a result of the fight.  Black officials were afraid to speculate the identities of the perpetrators because they feared more reprisals.","Homar Bigart, ""Burned Churches Rebuilt in Texas,"" New York Times, June 21, 1972.","""Four Black Churches Fire Bombed in Texas,"" Jet Magazine, March 25, 1971.","""Bomb in Negro Church,"" New York Times, March 8, 1971.","Hewitt Project",-9,-9,0,-9,"197103060001, 197103060002, 197103070001, 197103070002"
197103060002,1971,3,6,,0,,217,"United States",1,"North America",Texas,Texarkana,33.42558,-94.048254,1,0,"The incident occurred at New Town Church.","3/6/1971: In a series of related events, unknown perpetrators firebombed the predominantly Black St. Paul's Baptist Church in Texarkana, Texas, United States.  There were no casualties but the Church was completely destroyed.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,15,"Religious Figures/Institutions",86,"Place of Worship","Black Baptist Church","St. Paul's Baptist Church",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"Two different motives suspected.  Either Black radicals punishing the Churches for not allowing expelled Black students to temporarily use their facilities for classes or White racists trying to intimidate the African American community of Texarkana Texas.",0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,"Molotov Cocktail/Petrol Bomb",,,,,,,,,,,,,Firebomb,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",175000,"The church was destroyed.",0,,,,,,,0,,,,,,,,,"Part of a multiple attack with 197103060001, 197103070001, and 197103070002.This incident took place during heightened racial tensions in Texarkana Texas after a large fight between Black and White students.  Leaders of the Black community were unsure whether the attack was carried out by White Racists or Black radicals.  Many Blacks were disappointed that the Churches did not open up their facilities for the 126 Black students expelled as a result of the fight.  Black officials were afraid to speculate the identities of the perpetrators because they feared more reprisals.","Homar Bigart, ""Burned Churches Rebuilt in Texas,"" New York Times, June 21, 1972.","""Four Black Churches Fire Bombed in Texas,"" Jet Magazine, March 25, 1971.","""Bomb in Negro Church,"" New York Times, March 8, 1971.","Hewitt Project",-9,-9,0,-9,"197103060002, 197103060001, 197103070001, 197103070002"
197103070001,1971,3,7,"March 6-7, 1971",0,,217,"United States",1,"North America",Texas,Texarkana,33.42558,-94.048254,1,0,"The incident occurred at New Town Church.","3/7/1971: In a series of related events, unknown perpetrators attempted to firebomb the predominantly Black New Town Church in Texarkana, Texas, United States.  The firebomb malfunctioned and the church sustained no damages.",1,1,1,0,,,1,0,0,7,"Facility/Infrastructure Attack",,,,,15,"Religious Figures/Institutions",86,"Place of Worship","Black Baptist Church","New Town Church",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"Two different motives suspected.  Either Black radicals punishing the Churches for not allowing expelled Black students to temporarily use their facilities for classes or White racists trying to intimidate the African American community of Texarkana Texas.",0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,"Molotov Cocktail/Petrol Bomb",,,,,,,,,,,,,"The firebomb sputtered but failed to explode",0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"Part of a multiple attack with 197103060001, 197103060002,and 197103070002. This incident took place during heightened racial tensions in Texarkana Texas after a large fight between Black and White students.  Leaders of the Black community were unsure whether the attack was carried out by White Racists or Black radicals.  Many Blacks were disappointed that the Churches did not open up their facilities for the 126 Black students expelled as a result of the fight.  Black officials were afraid to speculate the identities of the perpetrators because they feared more reprisals.","Homar Bigart, ""Burned Churches Rebuilt in Texas,"" New York Times, June 21, 1972.","""Four Black Churches Fire Bombed in Texas,"" Jet Magazine, March 25, 1971.","""Bomb in Negro Church,"" New York Times, March 8, 1971.","Hewitt Project",-9,-9,0,-9,"197103070001, 197103060001, 197103060002, 197103070002"
197103070002,1971,3,7,"March 6-7, 1971",0,,217,"United States",1,"North America",Texas,Texarkana,33.42558,-94.048254,1,0,"The incident occurred at New Town Church.","3/7/1971: In a series of related events, unknown perpetrators firebombed the predominantly Black Holy Chapel church in Texarkana, Texas, United States.  There were no casualties and the church sustained minor damages.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",,,,,15,"Religious Figures/Institutions",86,"Place of Worship","Black Baptist Church","Holy Chapel",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,"Two different motives suspected.   Either Black radicals punishing the Churches for not allowing expelled Black students to temporarily use their facilities for classes or White racists trying to intimidate the African American community of Texarkana Texas.",0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,"Molotov Cocktail/Petrol Bomb",,,,,,,,,,,,,Firebomb,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",,"The pulpit was burnt.",0,,,,,,,0,,,,,,,,,"Part of a multiple attack with 197103060001, 197103060002, and 197103070001. This incident took place during heightened racial tensions in Texarkana Texas after a large fight between Black and White students.  Leaders of the Black community were unsure whether the attack was carried out by White Racists or Black radicals.  Many Blacks were disappointed that the Churches did not open up their facilities for the 126 Black students expelled as a result of the fight.  Black officials were afraid to speculate the identities of the perpetrators because they feared more reprisals.","Homar Bigart, ""Burned Churches Rebuilt in Texas,"" New York Times, June 21, 1972.","""Four Black Churches Fire Bombed in Texas,"" Jet Magazine, March 25, 1971.","""Bomb in Negro Church,"" New York Times, March 8, 1971.","Hewitt Project",-9,-9,0,-9,"197103070002, 197103060001, 197103060002, 197103070001"
197103080003,1971,3,8,,0,,603,"United Kingdom",8,"Western Europe","Northern Ireland",Belfast,54.597269,-5.930109,1,0,,,1,0,1,1,3,"Intra/Inter-group Conflict",0,1,0,1,Assassination,,,,,17,"Terrorists/Non-State Militia",93,Terrorist,IRA,"Charles Hughes, 26, Catholic",233,"Northern Ireland",,,,,,,,,,,,,,,,,"Official Irish Republican Army (OIRA)",,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,"Unknown Gun Type",,,,,,,,,,,,,Firearm,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,0,0,1,1,
197103080004,1971,3,8,,0,,217,"United States",1,"North America",Missouri,"St. Louis",38.62774,-90.199514,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",21,"Government Building/Facility/Office",,"Federal Records Center",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197103080005,1971,3,8,,0,,217,"United States",1,"North America",Missouri,"St. Louis",38.62774,-90.199514,1,0,,,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,28,"Military Recruiting Station/Academy",,"ROTC Building",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,0,,10,10,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197103090001,1971,3,9,,0,,217,"United States",1,"North America",Colorado,"Fort Lupton",40.079609,-104.812912,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",,"Police HQ",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197103090002,1971,3,9,,0,,362,"West Germany (FRG)",8,"Western Europe",Bavaria,Munich,48.139126,11.580186,1,0,,,1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,1,Business,3,Bank/Commerce,,Bank,75,Germany,,,,,,,,,,,,,,,,,"Baader-Meinhof Group",,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,2,"Automatic Weapon",,,,,,,,,,,,,"Automatic firearm",,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
